file,uniqueVar,dataSet,variable,values,mappedTerms,valueOrder,dataFile,variable_dataFile,boolean,notes
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,North Coast Madang,North Coast Madang,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,South Wosera,South Wosera,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"South Wosera_x000d_
South Wosera",South Wosera,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Wewak,Wewak,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Wewak District,Wewak District,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Wosera,Wosera,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Caballococha,Caballococha,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Iquitos,Iquitos,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Loreto,Loreto,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Padre Cocha,Padre Cocha,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Bagac,Bagac,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Conner,Conner,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Davao del Norte,Davao del Norte,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Dinalupiham,Dinalupiham,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Kabugao,Kabugao,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Kalinga,Kalinga,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Mindanao,Mindanao,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Morong,Morong,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Palawan,Palawan,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Palawan Island,Palawan Island,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Tayabas,Tayabas,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Mak√©l√©k√©l√©,Makélékélé,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Huye District,Huye District,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Butare,Butare,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Aseer, Jazan","Aseer, Jazan",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Dakar,Dakar,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Dielmo,Dielmo,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Guediawaye,Guediawaye,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Mbour, Bambey, Fatick","Mbour, Bambey, Fatick",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Mbour, Fatick, Bambey","Mbour, Fatick, Bambey",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Pikine,Pikine,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Tambacounda, Velingara, and Saraya","Tambacounda, Velingara, and Saraya",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Tambacounda, Velingara, Saraya","Tambacounda, Velingara, Saraya",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Thiadiaye,Thiadiaye,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Thi√®s,Thiès,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Malita Province,Malita Province,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Temotu Province,Temotu Province,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Tetere,Tetere,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Umkhanyakude Health District,Umkhanyakude Health District,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Akuem,Akuem,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Asar,Asar,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Asar village,Asar village,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Asar, Daraweesh, Abu Adam, New Halfa","Asar, Daraweesh, Abu Adam, New Halfa",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Daraweesh,Daraweesh,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Elfau,Elfau,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Gadaref,Gadaref,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Gedaref,Gedaref,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Gedarif Hospital,Gedarif Hospital,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Gedarif State,Gedarif State,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Haj Yousif,Haj Yousif,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Kassala City,Kassala City,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Limun village,Limun village,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Nuba Montains,Nuba Montains,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Wad Medani,Wad Medani,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Sipaliwini, Brokopondo","Sipaliwini, Brokopondo",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Simunye, Big Bend","Simunye, Big Bend",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Bagamoyo District,Bagamoyo District,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Coastal Region (Kibiti-Rufiji),Coastal Region (Kibiti-Rufiji),,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Coastal, Kibiti","Coastal, Kibiti",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Fukayosi,Fukayosi,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Igombe health centre,Igombe health centre,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Iringa,Iringa,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Kagera,Kagera,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Kagera (Muleba district),Kagera (Muleba district),,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Kaporo,Kaporo,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Kibaha District,Kibaha District,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Kwamasimba,Kwamasimba,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Masasi,Masasi,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Mbeya,Mbeya,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Mbeya (Kyela and Rungwe districts),Mbeya (Kyela and Rungwe districts),,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Mbeya, Matema","Mbeya, Matema",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Mkokola,Mkokola,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Mkokola, Kwamasimba","Mkokola, Kwamasimba",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Mtwara,Mtwara,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Mtwara (Tandahimba and Mtwara-Urban),Mtwara (Tandahimba and Mtwara-Urban),,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Muheza,Muheza,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Mwanza,Mwanza,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Mwanza (Misungwi district),Mwanza (Misungwi district),,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Tanga,Tanga,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Tanga (Bondo village),Tanga (Bondo village),,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Chantaburi,Chantaburi,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Chumphon,Chumphon,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Kanchanaburi,Kanchanaburi,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Kanchanaburi Province,Kanchanaburi Province,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Kanchanaburi, Tak, Ratchaburi, Ranong and Chantaburi Provinces","Kanchanaburi, Tak, Ratchaburi, Ranong and Chantaburi Provinces",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Mae Hongson,Mae Hongson,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Mae Sot,Mae Sot,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Mawker-Thai,Mawker-Thai,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Narathiwat,Narathiwat,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Northwestern border,Northwestern border,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Northwestern border of Thailand,Northwestern border of Thailand,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Ranong,Ranong,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Ranong, Chiengmai","Ranong, Chiengmai",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Sangkhlaburi,Sangkhlaburi,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Songkhla,Songkhla,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Tak,Tak,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Tak province,Tak province,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Tak, Chanthaburi","Tak, Chanthaburi",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Tak, Kanchanaburi, Chonburi, Chantaburi, Trat","Tak, Kanchanaburi, Chonburi, Chantaburi, Trat",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Thai borders,Thai borders,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Thai-Cambodian border,Thai-Cambodian border,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Thai-Myanmar border,Thai-Myanmar border,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Trad, Chantaburi","Trad, Chantaburi",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Wang Pha,Wang Pha,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,WangPha,WangPha,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Yala,Yala,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Farafenni,Farafenni,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Farafenni Hospital,Farafenni Hospital,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Lira, Gulu","Lira, Gulu",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Apac,Apac,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Arua,Arua,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Iganga,Iganga,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Jinja,Jinja,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Kabarole,Kabarole,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Kampala,Kampala,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Kampala Wakiso,Kampala Wakiso,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Kampala, Kakira","Kampala, Kakira",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Kanungu,Kanungu,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Mubende,Mubende,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Rukungiri,Rukungiri,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Tororo,Tororo,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Gaua Island, Pentecost Island","Gaua Island, Pentecost Island",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Malo,Malo,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Tafea Province,Tafea Province,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Ciudad Bolivar,Ciudad Bolivar,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Sifontes,Sifontes,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Binh Phuoc,Binh Phuoc,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Binh Phuoc and Dak Nong provinces,Binh Phuoc and Dak Nong provinces,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Dac Lac,Dac Lac,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Phu Rieng,Phu Rieng,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Phuoc Long,Phuoc Long,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Hodeidah,Hodeidah,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Taiz, Hodeidah, Rymah and Dhamar","Taiz, Hodeidah, Rymah and Dhamar",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Macha,Macha,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Micheweni, Kivunge","Micheweni, Kivunge",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Micheweni, North A","Micheweni, North A",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Mkuzi,Mkuzi,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Msambweni,Msambweni,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Hajer,Hajer,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Al-Raydah‚ÄìQusyer,Al-Raydah–qusyer,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Lagos,Lagos,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Tumbes,Tumbes,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Balombo,Balombo,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Abobo,Abobo,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Karemo,Karemo,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Gem,Gem,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Tileibani,Tileibani,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Bampada,Bampada,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Ann, Rakhine State","Ann, Rakhine State",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Sagaing State,Sagaing State,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Myitkyina, Kachin State","Myitkyina, Kachin State",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Kyaukme, Shan State","Kyaukme, Shan State",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Kayah State,Kayah State,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Siaya and Bondo District Hospitals,Siaya and Bondo District Hospitals,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Nanoro,Nanoro,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Buntharik district hospital, Ubon Rachathani","Buntharik district hospital, Ubon Rachathani",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Muzaffargarh,Muzaffargarh,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Esmeraldas city,Esmeraldas city,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Karbi Anglong,Karbi Anglong,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Tinsukia,Tinsukia,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Lohit,Lohit,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Changlang,Changlang,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Central region,Central region,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Agordat, Barentu, Medefera","Agordat, Barentu, Medefera",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Pursat, Preah Vihear, Ratanakiri","Pursat, Preah Vihear, Ratanakiri",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Apac, Mubende, Kanungu","Apac, Mubende, Kanungu",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Kolkata,Kolkata,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Rattanakiri,Rattanakiri,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,clinics of the Shoklo Malaria Research Unit (SMRU),clinics of the Shoklo Malaria Research Unit (SMRU),,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Porto-Novo,Porto-Novo,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Ouagadougou,Ouagadougou,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Conakry,Conakry,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Yamoussoukro,Yamoussoukro,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Monrovia,Monrovia,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Bamako,Bamako,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Freetown,Freetown,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Lome,Lome,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,D'Djamena,D'Djamena,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Malabo,Malabo,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Libreville,Libreville,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Addis Ababa,Addis Ababa,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Khartoum,Khartoum,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Juba,Juba,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Mbarara,Mbarara,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Lilongwe,Lilongwe,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Lusaka,Lusaka,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Harare,Harare,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Antananarivo,Antananarivo,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Tierralta,Tierralta,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Madang,Madang,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Korogwe,Korogwe,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Puducherry,Puducherry,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Tripoli,Tripoli,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Adis Ababa,Adis Ababa,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Nairobi,Nairobi,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Dodoma,Dodoma,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Abuja,Abuja,,wwarn_act_wide,site,,
